Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,11,4,0,10,0.8892508143322475,0.8849077090119435,0.8762214983713354,0.9098805646036916,0.9066232356134636,0.9131378935939196,0.8653637350705755,0.8653637350705755,0.9163952225841476,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,12,4,0,10,0.9033659066232356,0.9001085776330076,0.9011943539630836,0.9022801302931596,0.9066232356134636,0.9044516829533116,0.8870792616720955,0.9098805646036916,0.9055374592833876,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,13,4,0,10,0.8946796959826275,0.8870792616720955,0.8903365906623235,0.9077090119435396,0.9109663409337676,0.9185667752442996,0.9207383279044516,0.8740499457111836,0.8892508143322475,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,14,4,0,10,0.8968512486427795,0.8881650380021715,0.8838219326818675,0.9153094462540716,0.8892508143322475,0.9044516829533116,0.9001085776330076,0.8925081433224755,0.9011943539630836,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,15,4,0,10,0.9109663409337676,0.8914223669923995,0.9011943539630836,0.8892508143322475,0.8903365906623235,0.8935939196525515,0.8816503800217155,0.8925081433224755,0.9131378935939196,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,16,4,0,10,0.9044516829533116,0.8881650380021715,0.8914223669923995,0.8935939196525515,0.8990228013029316,0.8968512486427795,0.8957654723127035,0.9022801302931596,0.9011943539630836,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,17,4,0,10,0.9011943539630836,0.9098805646036916,0.8979370249728555,0.9055374592833876,0.9033659066232356,0.9001085776330076,0.9077090119435396,0.8838219326818675,0.9109663409337676,0.8881650380021715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,18,4,0,10,0.9011943539630836,0.8914223669923995,0.8838219326818675,0.8968512486427795,0.8925081433224755,0.8935939196525515,0.9044516829533116,0.8740499457111836,0.9142236699239956,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,19,4,0,10,0.8990228013029316,0.9142236699239956,0.9011943539630836,0.9087947882736156,0.8925081433224755,0.8990228013029316,0.8827361563517915,0.8740499457111836,0.8935939196525515,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,20,4,0,10,0.8914223669923995,0.8675352877307275,0.8751357220412594,0.8849077090119435,0.8925081433224755,0.9142236699239956,0.9011943539630836,0.8794788273615635,0.8914223669923995,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,21,4,0,10,0.9131378935939196,0.9109663409337676,0.8697068403908795,0.9011943539630836,0.8968512486427795,0.8838219326818675,0.8979370249728555,0.9163952225841476,0.8946796959826275,0.8762214983713354
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,22,4,0,10,0.9044516829533116,0.8751357220412594,0.9022801302931596,0.9001085776330076,0.9055374592833876,0.8816503800217155,0.8664495114006515,0.9098805646036916,0.8838219326818675,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,23,4,0,10,0.8859934853420195,0.8957654723127035,0.9120521172638436,0.8805646036916395,0.8881650380021715,0.9033659066232356,0.9087947882736156,0.8968512486427795,0.8849077090119435,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,24,4,0,10,0.9033659066232356,0.9044516829533116,0.9055374592833876,0.8827361563517915,0.8968512486427795,0.8686210640608035,0.8675352877307275,0.8859934853420195,0.9142236699239956,0.8881650380021715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,25,4,0,10,0.8892508143322475,0.8914223669923995,0.9174809989142236,0.9142236699239956,0.8870792616720955,0.9087947882736156,0.8892508143322475,0.8881650380021715,0.9131378935939196,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,26,4,0,10,0.9077090119435396,0.9131378935939196,0.8805646036916395,0.9120521172638436,0.8881650380021715,0.8816503800217155,0.9066232356134636,0.9087947882736156,0.9055374592833876,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,27,4,0,10,0.8925081433224755,0.8718783930510315,0.8979370249728555,0.9001085776330076,0.8783930510314875,0.8914223669923995,0.8914223669923995,0.9022801302931596,0.9098805646036916,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,28,4,0,10,0.8925081433224755,0.8827361563517915,0.8859934853420195,0.8979370249728555,0.8892508143322475,0.8903365906623235,0.9055374592833876,0.9077090119435396,0.9120521172638436,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,29,4,0,10,0.8914223669923995,0.8892508143322475,0.8718783930510315,0.8925081433224755,0.9153094462540716,0.8903365906623235,0.8968512486427795,0.8903365906623235,0.9011943539630836,0.8783930510314875
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,30,4,0,10,0.8881650380021715,0.9153094462540716,0.8849077090119435,0.8859934853420195,0.8783930510314875,0.9163952225841476,0.9077090119435396,0.9033659066232356,0.8903365906623235,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,31,4,0,10,0.8925081433224755,0.9109663409337676,0.8903365906623235,0.9153094462540716,0.8925081433224755,0.9250814332247557,0.8859934853420195,0.9001085776330076,0.8946796959826275,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,32,4,0,10,0.9033659066232356,0.9044516829533116,0.9044516829533116,0.8653637350705755,0.9207383279044516,0.9131378935939196,0.8925081433224755,0.8870792616720955,0.8935939196525515,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,33,4,0,10,0.8990228013029316,0.8838219326818675,0.9272529858849077,0.9022801302931596,0.8773072747014115,0.9109663409337676,0.8903365906623235,0.8903365906623235,0.8979370249728555,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,34,4,0,10,0.8946796959826275,0.9109663409337676,0.9022801302931596,0.8794788273615635,0.9022801302931596,0.8838219326818675,0.8838219326818675,0.8914223669923995,0.8707926167209555,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,35,4,0,10,0.8914223669923995,0.8870792616720955,0.8827361563517915,0.8903365906623235,0.8794788273615635,0.9120521172638436,0.8827361563517915,0.9066232356134636,0.9055374592833876,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,36,4,0,10,0.9131378935939196,0.8794788273615635,0.8935939196525515,0.8957654723127035,0.8935939196525515,0.9033659066232356,0.8783930510314875,0.8740499457111836,0.9120521172638436,0.8751357220412594
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,37,4,0,10,0.9033659066232356,0.8957654723127035,0.8903365906623235,0.9153094462540716,0.8783930510314875,0.8892508143322475,0.8827361563517915,0.9087947882736156,0.9087947882736156,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,38,4,0,10,0.9011943539630836,0.8914223669923995,0.8838219326818675,0.8968512486427795,0.8925081433224755,0.8935939196525515,0.9044516829533116,0.8740499457111836,0.9142236699239956,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,39,4,0,10,0.8914223669923995,0.8631921824104235,0.9142236699239956,0.9066232356134636,0.8914223669923995,0.8935939196525515,0.9066232356134636,0.9239956568946797,0.8925081433224755,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,40,4,0,10,0.9098805646036916,0.9066232356134636,0.8925081433224755,0.9163952225841476,0.9131378935939196,0.9153094462540716,0.8957654723127035,0.8859934853420195,0.8718783930510315,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,41,4,0,10,0.8773072747014115,0.9011943539630836,0.9098805646036916,0.8773072747014115,0.9098805646036916,0.8859934853420195,0.8892508143322475,0.9066232356134636,0.9120521172638436,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,42,4,0,10,0.9011943539630836,0.9033659066232356,0.9011943539630836,0.8740499457111836,0.9077090119435396,0.9131378935939196,0.8631921824104235,0.8914223669923995,0.9131378935939196,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,43,4,0,10,0.8957654723127035,0.9066232356134636,0.8881650380021715,0.9011943539630836,0.8914223669923995,0.9044516829533116,0.9033659066232356,0.8925081433224755,0.8892508143322475,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,44,4,0,10,0.8968512486427795,0.8979370249728555,0.9055374592833876,0.8903365906623235,0.8946796959826275,0.8849077090119435,0.9196525515743756,0.8870792616720955,0.8925081433224755,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,45,4,0,10,0.9109663409337676,0.8805646036916395,0.8751357220412594,0.9033659066232356,0.8751357220412594,0.9011943539630836,0.9077090119435396,0.8968512486427795,0.8849077090119435,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,46,4,0,10,0.8946796959826275,0.8968512486427795,0.9055374592833876,0.8957654723127035,0.8773072747014115,0.8783930510314875,0.8946796959826275,0.8925081433224755,0.9033659066232356,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,47,4,0,10,0.8675352877307275,0.8838219326818675,0.9044516829533116,0.9120521172638436,0.9098805646036916,0.8914223669923995,0.8979370249728555,0.8935939196525515,0.9022801302931596,0.9109663409337676
1111111011,1018,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,48,4,0,10,0.8849077090119435,0.8707926167209555,0.9196525515743756,0.8935939196525515,0.8838219326818675,0.8903365906623235,0.9011943539630836,0.9033659066232356,0.9033659066232356,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,49,4,0,10,0.9120521172638436,0.9250814332247557,0.9022801302931596,0.9066232356134636,0.8740499457111836,0.8957654723127035,0.8990228013029316,0.9109663409337676,0.8946796959826275,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,50,4,0,10,0.9022801302931596,0.9174809989142236,0.8903365906623235,0.9011943539630836,0.8979370249728555,0.9131378935939196,0.8968512486427795,0.8859934853420195,0.8892508143322475,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,1,4,0,100,0.9022801302931596,0.8892508143322475,0.8751357220412594,0.8903365906623235,0.8990228013029316,0.8957654723127035,0.9087947882736156,0.9142236699239956,0.8794788273615635,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,2,4,0,100,0.9066232356134636,0.8469055374592834,0.8903365906623235,0.9163952225841476,0.8946796959826275,0.9153094462540716,0.9131378935939196,0.9001085776330076,0.9109663409337676,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,3,4,0,100,0.8838219326818675,0.9011943539630836,0.9087947882736156,0.8827361563517915,0.9218241042345277,0.8935939196525515,0.9120521172638436,0.9153094462540716,0.8979370249728555,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,4,4,0,100,0.9207383279044516,0.8957654723127035,0.8740499457111836,0.8827361563517915,0.8968512486427795,0.9087947882736156,0.8914223669923995,0.9055374592833876,0.9142236699239956,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,5,4,0,100,0.8968512486427795,0.9120521172638436,0.9131378935939196,0.9011943539630836,0.9142236699239956,0.9087947882736156,0.8925081433224755,0.8870792616720955,0.8794788273615635,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,6,4,0,100,0.8968512486427795,0.9055374592833876,0.9022801302931596,0.8968512486427795,0.8946796959826275,0.8946796959826275,0.8946796959826275,0.8935939196525515,0.8881650380021715,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,7,4,0,100,0.8751357220412594,0.8859934853420195,0.8935939196525515,0.9022801302931596,0.9142236699239956,0.9044516829533116,0.9001085776330076,0.9131378935939196,0.8990228013029316,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,8,4,0,100,0.8675352877307275,0.8957654723127035,0.9087947882736156,0.8979370249728555,0.9174809989142236,0.9185667752442996,0.8838219326818675,0.8783930510314875,0.8751357220412594,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,9,4,0,100,0.9153094462540716,0.9066232356134636,0.8762214983713354,0.8903365906623235,0.9196525515743756,0.8914223669923995,0.9011943539630836,0.8859934853420195,0.9098805646036916,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,10,4,0,100,0.8729641693811075,0.9066232356134636,0.8870792616720955,0.9250814332247557,0.8946796959826275,0.9174809989142236,0.8892508143322475,0.9087947882736156,0.9044516829533116,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,11,4,0,100,0.8957654723127035,0.9142236699239956,0.8892508143322475,0.9098805646036916,0.8773072747014115,0.8773072747014115,0.8946796959826275,0.8925081433224755,0.8838219326818675,0.9033659066232356
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9174809989142236,12,4,0,100,0.8621064060803475,0.8859934853420195,0.8903365906623235,0.9131378935939196,0.8881650380021715,0.8838219326818675,0.8859934853420195,0.8979370249728555,0.8827361563517915,0.9283387622149837
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,13,4,0,100,0.9066232356134636,0.8751357220412594,0.8892508143322475,0.9098805646036916,0.8631921824104235,0.8968512486427795,0.9120521172638436,0.9022801302931596,0.9033659066232356,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,14,4,0,100,0.9098805646036916,0.8827361563517915,0.8783930510314875,0.8870792616720955,0.8946796959826275,0.9077090119435396,0.9087947882736156,0.8925081433224755,0.8762214983713354,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,15,4,0,100,0.9055374592833876,0.8849077090119435,0.9098805646036916,0.8718783930510315,0.9098805646036916,0.8957654723127035,0.8805646036916395,0.9066232356134636,0.8859934853420195,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,16,4,0,100,0.8773072747014115,0.9185667752442996,0.8903365906623235,0.8762214983713354,0.9022801302931596,0.8957654723127035,0.8946796959826275,0.9001085776330076,0.8914223669923995,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,17,4,0,100,0.8838219326818675,0.8881650380021715,0.9185667752442996,0.8925081433224755,0.8870792616720955,0.8914223669923995,0.8903365906623235,0.8881650380021715,0.8903365906623235,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,18,4,0,100,0.8935939196525515,0.9098805646036916,0.9044516829533116,0.8870792616720955,0.8794788273615635,0.9011943539630836,0.8718783930510315,0.8838219326818675,0.8946796959826275,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,19,4,0,100,0.8990228013029316,0.8914223669923995,0.8859934853420195,0.8968512486427795,0.8794788273615635,0.8870792616720955,0.8751357220412594,0.8957654723127035,0.9131378935939196,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,20,4,0,100,0.9022801302931596,0.8903365906623235,0.9022801302931596,0.9077090119435396,0.9087947882736156,0.8957654723127035,0.8968512486427795,0.9055374592833876,0.8990228013029316,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,21,4,0,100,0.8783930510314875,0.9077090119435396,0.8783930510314875,0.8751357220412594,0.8979370249728555,0.9011943539630836,0.9044516829533116,0.8935939196525515,0.8762214983713354,0.8892508143322475
1101100001,864,"[1, 6, 7, 9, 10]",0.9066232356134636,22,4,0,100,0.8599348534201955,0.9163952225841476,0.9207383279044516,0.9185667752442996,0.9174809989142236,0.8914223669923995,0.8914223669923995,0.9066232356134636,0.8849077090119435,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,22,4,0,100,0.8599348534201955,0.9163952225841476,0.9207383279044516,0.9185667752442996,0.9174809989142236,0.8914223669923995,0.8914223669923995,0.9066232356134636,0.8849077090119435,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,23,4,0,100,0.8892508143322475,0.8740499457111836,0.8979370249728555,0.9033659066232356,0.8946796959826275,0.8935939196525515,0.8957654723127035,0.9163952225841476,0.9066232356134636,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,24,4,0,100,0.8935939196525515,0.8957654723127035,0.8957654723127035,0.8946796959826275,0.8783930510314875,0.9120521172638436,0.8805646036916395,0.9174809989142236,0.9055374592833876,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,25,4,0,100,0.8838219326818675,0.9011943539630836,0.9087947882736156,0.8827361563517915,0.9218241042345277,0.8935939196525515,0.9120521172638436,0.9153094462540716,0.8979370249728555,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,26,4,0,100,0.8610206297502715,0.8968512486427795,0.9033659066232356,0.9153094462540716,0.8990228013029316,0.9087947882736156,0.9131378935939196,0.9033659066232356,0.8946796959826275,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,27,4,0,100,0.8816503800217155,0.8827361563517915,0.8859934853420195,0.8946796959826275,0.9066232356134636,0.9229098805646037,0.9196525515743756,0.8914223669923995,0.8816503800217155,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,28,4,0,100,0.8979370249728555,0.9207383279044516,0.9087947882736156,0.8816503800217155,0.8838219326818675,0.9142236699239956,0.9022801302931596,0.9185667752442996,0.8849077090119435,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,29,4,0,100,0.9120521172638436,0.9185667752442996,0.8838219326818675,0.8914223669923995,0.9131378935939196,0.8914223669923995,0.9011943539630836,0.8849077090119435,0.9055374592833876,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,30,4,0,100,0.8794788273615635,0.8925081433224755,0.9044516829533116,0.9087947882736156,0.9109663409337676,0.8968512486427795,0.8729641693811075,0.9109663409337676,0.9174809989142236,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,31,4,0,100,0.8838219326818675,0.8881650380021715,0.9185667752442996,0.8925081433224755,0.8870792616720955,0.8914223669923995,0.8903365906623235,0.8881650380021715,0.8903365906623235,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,32,4,0,100,0.8827361563517915,0.8946796959826275,0.9022801302931596,0.8653637350705755,0.8957654723127035,0.8870792616720955,0.9087947882736156,0.8979370249728555,0.9044516829533116,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,33,4,0,100,0.8816503800217155,0.9174809989142236,0.9066232356134636,0.9077090119435396,0.9142236699239956,0.9033659066232356,0.8914223669923995,0.8718783930510315,0.9022801302931596,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,34,4,0,100,0.9001085776330076,0.8794788273615635,0.9066232356134636,0.9044516829533116,0.8968512486427795,0.8838219326818675,0.9033659066232356,0.9011943539630836,0.8838219326818675,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,35,4,0,100,0.8925081433224755,0.8773072747014115,0.8740499457111836,0.8892508143322475,0.8903365906623235,0.9001085776330076,0.9044516829533116,0.9098805646036916,0.8957654723127035,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,36,4,0,100,0.8990228013029316,0.9153094462540716,0.9109663409337676,0.9055374592833876,0.8946796959826275,0.8881650380021715,0.8914223669923995,0.8859934853420195,0.8914223669923995,0.9196525515743756
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,37,4,0,100,0.9131378935939196,0.9218241042345277,0.9033659066232356,0.8740499457111836,0.8783930510314875,0.9098805646036916,0.9077090119435396,0.9163952225841476,0.8957654723127035,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,38,4,0,100,0.9044516829533116,0.9011943539630836,0.9022801302931596,0.8968512486427795,0.9055374592833876,0.9011943539630836,0.8794788273615635,0.8805646036916395,0.8859934853420195,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,39,4,0,100,0.8903365906623235,0.8903365906623235,0.8881650380021715,0.8957654723127035,0.9044516829533116,0.8914223669923995,0.9022801302931596,0.9163952225841476,0.8881650380021715,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,40,4,0,100,0.8859934853420195,0.8914223669923995,0.8805646036916395,0.8914223669923995,0.8903365906623235,0.9001085776330076,0.9044516829533116,0.8849077090119435,0.9011943539630836,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,41,4,0,100,0.8903365906623235,0.8903365906623235,0.8881650380021715,0.8957654723127035,0.9044516829533116,0.8914223669923995,0.9022801302931596,0.9163952225841476,0.8881650380021715,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,42,4,0,100,0.8990228013029316,0.9218241042345277,0.8805646036916395,0.8892508143322475,0.9077090119435396,0.9001085776330076,0.8610206297502715,0.8816503800217155,0.9001085776330076,0.9163952225841476
